name,categories,city,province,country,latitude,longitude,postalCode,address
Taco Bell,Fast Food Restaurant,Prestonsburg,KY,US,37.676721,-82.77818,41653,740 N Lake Dr
Taco Bell,Fast Food Restaurants,Columbia,SC,US,34.139276,-80.934612,29229,2701 Clemson Rd
Taco Bell,Fast Food,Childress,TX,US,34.436378,-100.232426,79201,2707 F NW
McDonald's,Fast Food Restaurants,Albuquerque,NM,US,35.075685,-106.587834,87108,301 San Mateo Blvd SE
McDonald's,Fast Food Restaurants,Albuquerque,NM,US,35.11577,-106.702222,87120,5301 Quail Rd NW
Taco Bell,Fast Food Restaurant,Westchester,IL,US,41.834115,-87.900626,60154,3063 Wolf Rd
Arby's,Fast Food Restaurants,Weedsport,NY,US,43.056087,-76.557567,13166,2767 State Route 31
Arby's,Fast Food Restaurant,Webster,NY,US,43.188955,-77.502951,14580,1250 Creek St
Arby's,Fast Food Restaurants,Syracuse,NY,US,43.047896,-76.170271,13201,787 Erie Blvd W
Arby's,Fast Food Restaurants,Rochester,NY,US,43.08629,-77.631052,14623,581 Miracle Mile Dr
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Rochester,NY,US,43.206775,-77.690729,14626,436 Greece Ridge Center Dr
Taco Bell,Fast Food Restaurant,Indianapolis,IN,US,39.787196,-86.064298,46219,1402 N Arlington Ave
Taco Bell,Fast Food Restaurant and Mexican Restaurant,Indianapolis,IN,US,39.911641,-86.219018,46268,3423 W 86th St
Taco Bell,Fast Food Restaurant,Greenwood,IN,US,39.614352,-86.080272,46143,1129 E Main St
Taco Bell,Fast Food Restaurant,Hobart,IN,US,41.507301,-87.313904,46342,4681 W 61st Ave
Taco Bell,Fast Food Restaurant,Fishers,IN,US,39.953982,-86.040028,46038,11425 Allisonville Rd
Taco Bell,Fast Food,Fort Wayne,IN,US,41.07561,-85.142653,46802,340 W Jefferson Blvd
Taco Bell,Fast Food Restaurant,Fort Wayne,IN,US,41.139772,-85.1622,46818,6608 Lima Rd
Taco Bell,Fast Food Restaurant,Fort Wayne,IN,US,41.121435,-85.13557,46825,4747 Coldwater Rd
Taco Bell,Fast Food Restaurants,Elkhart,IN,US,41.719639,-85.972703,46514,2508 Cassopolis St
Taco Bell,Fast Food Restaurants,Corydon,IN,US,38.236603,-86.128585,47112,110 Pacer Dr NW
Taco Bell,Fast Food Restaurants,Connersville,IN,US,39.65971,-85.129114,47331,2140 N Park Rd
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Grants Pass,OR,US,42.458949,-123.322634,97526,1674 NW 6th St
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Eugene,OR,US,44.080292,-123.06783,97401,1602 Coburg Rd
Dairy Queen,Fast Food Restaurants,Florence,OR,US,43.96732,-124.108692,97439,125 Highway 101
Dairy Queen,Fast Food Restaurants,Hermiston,OR,US,45.848456,-119.290133,97838,1140 N 1st St
Dairy Queen,Ice Cream Shop and Fast Food Restaurant,Junction City,OR,US,44.222832,-123.204875,97448,1025 Ivy St
Dairy Queen,Fast Food Restaurant,Okmulgee,OK,US,35.623402,-95.960264,74447,1000 E 6th St
Dairy Queen,Fast Food Restaurants,Durant,OK,US,33.994958,-96.374867,74701,520 N 1st Ave
Dairy Queen,Fast Food Restaurant,Niagara Falls,NY,US,43.088655,-79.031872,14303,2432 Niagara St
McDonald's,Fast Food,Dallas,TX,US,32.662997,-96.824485,75232,125 W Camp Wisdom Rd
McDonald's,Fast Food Restaurant,Corpus Christi,TX,US,27.66579,-97.284009,78418,1229 Waldron Rd
McDonald's,Fast Food Restaurant,Sulphur Springs,TX,US,33.115805,-95.596189,75482,121 Shannon Rd E
McDonald's,Fast Food,Waco,TX,US,31.530868,-97.188088,76710,1225 N Valley Mills Dr
McDonald's,Fast Food Restaurants,Conroe,TX,US,30.367016,-95.483983,77303,1200 League Line Rd
McDonald's,Fast Food Restaurant,Houston,TX,US,29.628592,-95.229156,77034,11695 Gulf Fwy
McDonald's,Fast Food Restaurant,Tomball,TX,US,30.099173,-95.593525,77375,11355 Fm 2920 Rd
McDonald's,Fast Food Restaurant,Port Arthur,TX,US,29.884902,-93.941839,77640,1149 Gulfway Dr
McDonald's,Fast Food Restaurants,San Antonio,TX,US,29.550362,-98.66441,78250,11611 Bandera Rd
McDonald's,Fast Food,Hereford,TX,US,34.808666,-102.411204,79045,1112 W 1st St
Wendy's,Fast Food Restaurants,Fairburn,GA,US,33.541525,-84.577051,30213,7835 Senoia Rd
Wendy's,Fast Food Restaurant and Burger Joint,Douglasville,GA,US,33.725462,-84.758658,30135,6959 Douglas Blvd
Wendy's,Fast Food Restaurant and Burger Joint,Conley,GA,US,33.657982,-84.333766,30288,1380 Cedar Grove Rd
Wendy's,fast food restaurant,Dalton,GA,US,34.760253,-84.995192,30720,1500 W Walnut Ave
Wendy's,Fast Food Restaurant,Dalton,GA,US,34.789921,-84.961929,30721,1140 N Glenwood Ave
Wendy's,Fast Food,Atlanta,GA,US,33.901292,-84.297799,30341,5621 Peachtree Industrial Blvd
Wendy's,Fast Food,Atlanta,GA,US,33.689926,-84.488197,30311,3041 Headland Dr SW
Wendy's,Fast Food,Atlanta,GA,US,33.820363,-84.45234,30318,2301 Marietta Blvd NW
Wendy's,Fast Food,Atlanta,GA,US,33.844073,-84.327446,30329,3383 Buford Hwy NE
Dairy Queen,Fast Food Restaurants,Warrington,PA,US,40.244593,-75.136091,18976,1111 Easton Rd
Dairy Queen,Fast Food Restaurants,Astoria,OR,US,46.178289,-123.85458,97103,843 W Marine Dr
Dairy Queen,Fast Food Restaurant,Salem,OR,US,45.004982,-123.023055,97303,761 Lockhaven Dr NE
Dairy Queen,Fast Food Restaurant,Medford,OR,US,42.315759,-122.851789,97504,951 E Barnett Rd
Dairy Queen,Fast Food Restaurant,Oregon City,OR,US,45.354126,-122.601179,97045,613 Jq Adams St
Fat Boy Burgers,Fast Food Restaurants,Grand Rapids,MI,US,43.007934,-85.649646,49505,2450 Plainfield Ave NE
SUBWAYÂ¬Ã†,Fast Food Restaurants,Saint Paul,MN,US,44.977246,-93.044657,55106,1320 Maryland Ave E Ste 101
Jack in the Box,Fast Food,Las Vegas,NV,US,36.130123,-115.110214,89121,2970 E Desert Inn Rd
Jack in the Box,Fast Food Restaurant,Corona,CA,US,33.960719,-117.593876,92880,14236 Schleisman Rd
Pizza Hut,Fast Food Restaurants,Urbana,OH,US,40.107119,-83.73658,43078,726 Scioto St
Pizza Hut,Fast Food Restaurants,Marysville,OH,US,40.238182,-83.380638,43040,901 W 5th St
Pizza Hut,Fast Food Restaurants,Sunland,CA,US,34.259694,-118.314791,91040,8337 Foothill Blvd
Pizza Hut,Fast Food,Reseda,CA,US,34.186696,-118.556168,91335,19417 Victory Blvd
Pizza Hut,Fast Food Restaurants,Oxnard,CA,US,34.175153,-119.177486,93033,2410 Saviers Rd
SUBWAY,Fast Food Restaurants,Livingston,NJ,US,40.796607,-74.312528,7039,61 E Mount Pleasant Ave
Five Guys,Fast Food Restaurant,Roanoke,VA,US,37.229535,-79.978754,24018,4234 Electric Road
Jimmy John's,Fast Food Restaurant,Livonia,MI,US,42.381544,-83.334175,48150,13453 Middlebelt Rd
Flying J,Fast Food Restaurant,Jerome,ID,US,42.649466,-114.442909,83338,5350 Hwy 93
Burger King,Fast Food Restaurants,Show Low,AZ,US,34.249909,-110.043486,85901,100 W Deuce of Clubs
Arby's,"Restaurant, Fast Food Restaurant, and Sandwich Place",Fort Worth,TX,US,32.650927,-97.375115,76133,3832 Altamesa Blvd
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",El Paso,TX,US,31.776714,-106.433291,79905,445 Raynolds
Arby's,Fast Food Restaurant and Sandwich Place,El Paso,TX,US,31.833896,-106.538951,79912,6540 N Mesa St
Arby's,Fast Food Restaurant,El Paso,TX,US,31.761541,-106.268925,79936,12193 Montwood
Wendy's,Fast Food Restaurant,Simi Valley,CA,US,34.272309,-118.767124,93065,1613 E Los Angeles Ave
Wendy's,Fast Food,Santa Clarita,CA,US,34.428007,-118.536017,91350,26538 Bouquet Canyon Rd
Wendy's,Fast Food,Santee,CA,US,32.838291,-116.986979,92071,9655 Mission Gorge Rd
Jack in the Box,Fast Food Restaurant,Inglewood,CA,US,33.931258,-118.360522,90304,4737 W Imperial Hwy
Del Taco,Fast Food Restaurant,Corona,CA,US,33.888163,-117.520566,92879,310 N Mckinley St
Del Taco,Fast Food,Rowland Heights,CA,US,33.994915,-117.907305,91748,18200 Gale Ave
Del Taco,Fast Food,Canoga Park,CA,US,34.1999,-118.614239,91303,7121 Carlson Cir
Del Taco,Mexican Restaurant and Fast Food Restaurant,Buena Park,CA,US,33.858514,-118.02791,90620,6014 Orangethorpe Ave
Del Taco,Fast Food Restaurant,Burbank,CA,US,34.160966,-118.343859,91505,3714 W Verdugo Ave
Jack in the Box,Fast Food Restaurant,Spring,TX,US,30.05323,-95.433976,77388,19715 Holzwarth Rd
Jack in the Box,Fast Food Restaurant,Sherman,TX,US,33.649178,-96.613682,75092,100 W Fm 1417
Dairy Queen,Fast Food Restaurants,Royal Oak,MI,US,42.518312,-83.139668,48073,3201 Rochester Rd
Jimmy John's,Fast Food Restaurants,Monroe,MI,US,41.952738,-83.398157,48162,2237 N Telegraph Rd
Bob Evans,Fast Food Restaurants,Youngstown,OH,US,41.100952,-80.70731,44512,7347 California Ave
Wienerschnitzel,Fast Food Restaurant,Allen,TX,US,33.088283,-96.671585,75002,415 E Bethany Dr
Subway,Fast Food Restaurants,Cortland,NY,US,42.59693,-76.205303,13045,3937 State Route 281
Subway,Sandwiches / Fast Food / American,Churchville,NY,US,43.104367,-77.884589,14428,2 E Buffalo St
Extreme Pita,Fast Food Restaurants,Riverside,CA,US,33.955673,-117.329511,92506,5225 Canyon Crest Dr Ste 96
Subway,Fast Food Restaurants,Utica,IL,US,41.370101,-89.009006,61373,3020 E 8th Rd
Subway,Fast Food Restaurants,Urbana,IL,US,40.114088,-88.162787,61802,100 S High Cross Rd
Subway,Fast Food Restaurants,Orchard Park,NY,US,42.765624,-78.743723,14127,4327 S Buffalo St
Subway,Fast Food Restaurants,Providence Forge,VA,US,37.436782,-77.015402,23140,9060 Pocahontas Trl
Subway,Fast Food Restaurants,Poquoson,VA,US,37.122731,-76.392054,23662,423 Wythe Creek Rd
Subway,Fast Food Restaurants,Midlothian,VA,US,37.419871,-77.635354,23112,4533 Commonwealth Centre Pkwy
Subway,Fast Food Restaurants,Martinsville,VA,US,36.657581,-79.879457,24112,2444 Greensboro Rd
Subway,Fast Food Restaurants,Marion,VA,US,36.844211,-81.501497,24354,1121 N Main St
Subway,Fast Food Restaurants,Lexington,VA,US,37.798372,-79.420525,24450,889 N Lee Hwy
Hardee's,Fast Food Restaurant,Jefferson,NC,US,36.420584,-81.466343,28640,799 E Main St
Hardee's,Fast Food Restaurants,Indian Trail,NC,US,35.085433,-80.662131,28079,13731 Independence Blvd
Hardee's,Fast Food Restaurant,Jacksonville,NC,US,34.780323,-77.394574,28546,1106 Western Blvd
Taco Bell,Fast Food Restaurants,Chattanooga,TN,US,35.115172,-85.255447,37415,4115 Hixson Pike
Git-It-N-Git,Fast Food Restaurant Crown Heights,Brooklyn,NY,US,40.675683,-73.942045,11213,1299 Bergen St
Hot Dog on a Stick,Fast Food Restaurants,Roseville,CA,US,38.77343,-121.269432,95678,1151 Galleria Blvd
GD Bro Burger,Fast Food,Signal Hill,CA,US,33.804241,-118.169815,90755,1798 E Willow St
Firehouse Subs,Fast Food Restaurants,Athens,GA,US,33.962742,-83.398445,30606,1226 Prince Ave
Moe's Southwest Grill,Fast Food Restaurants,Dublin,OH,US,40.10428,-83.163162,43016,7000 Hospital Dr
Subway,Fast Food Restaurants,Rensselaer,IN,US,40.927934,-87.156048,47978,576 S College Ave
McDonald's,Fast Food Restaurants,Las Cruces,NM,US,32.294317,-106.768021,88001,1620 El Paseo Rd
McDonald's,Fast Food Restaurants,EspaâˆšÂ±ola,NM,US,35.996589,-106.065019,87532,618 N Riverside Dr
McDonald's,Fast Food Restaurant,Los Alamos,NM,US,35.879749,-106.297735,87544,1247 Trinity Dr
McDonald's,Fast Food Restaurant,Farmington,NM,US,36.764992,-108.152449,87402,4600 E Main St
McDonald's,Fast Food Restaurant,Clovis,NM,US,34.395729,-103.168495,88101,2904 Mabry Dr
McDonald's,Fast Food Restaurant,Belen,NM,US,34.666026,-106.775015,87002,503 N Main St
McDonald's,Fast Food Restaurants,Carlsbad,NM,US,32.440176,-104.25648,88220,2311 W Pierce St
McDonald's,Fast Food Restaurant,Los Lunas,NM,US,34.803793,-106.706438,87031,2250 Main St NW
McDonald's,Fast Food,Rio Rancho,NM,US,35.241765,-106.692176,87124,2109 Southern Blvd SE
McDonald's,Fast Food,Albuquerque,NM,US,35.202363,-106.64708,87114,1600 Alameda Blvd NW
McDonald's,Fast Food,Albuquerque,NM,US,35.079674,-106.529984,87123,400 Eubank Blvd NE
McDonald's,Fast Food Restaurants,Albuquerque,NM,US,35.132004,-106.551864,87109,8315 Montgomery Blvd NE
McDonald's,Fast Food Restaurant,Albuquerque,NM,US,35.180221,-106.688273,87114,8501 Golf Course Rd NW
McDonald's,Fast Food Restaurant,Garland,TX,US,32.857737,-96.646521,75041,1110 W Centerville Rd
McDonald's,Fast food restaurants,Cedar Park,TX,US,30.521355,-97.830988,78613,1103 N Bell Blvd
McDonald's,Fast Food Restaurant,Alvin,TX,US,29.400726,-95.246399,77511,1103 Fm 1462 Rd
McDonald's,Fast Food Restaurant,El Paso,TX,US,31.752952,-106.344295,79925,1100 N Yarbrough Dr
McDonald's,Fast Food Restaurants,Woodville,TX,US,30.764683,-94.415971,75979,1100 S Magnolia St
McDonald's,Fast Food,Houston,TX,US,29.688278,-95.567754,77072,10777 Beechnut St
McDonald's,Fast Food Restaurant,Carrollton,TX,US,32.999036,-96.910883,75007,1050 W Frankford Rd
McDonald's,Fast Food Restaurants,Houston,TX,US,29.774294,-95.246611,77029,10323 East Fwy
McDonald's,Fast Food Restaurant Southwest Dallas,Grand Prairie,TX,US,32.70956,-97.002614,75051,102 E Pioneer Pkwy
McDonald's,Fast Food Restaurants,Pittsburg,TX,US,32.996968,-94.958974,75686,101 S Greer Blvd
McDonald's,Fast Food Restaurant,Cuero,TX,US,29.093527,-97.289278,77954,101 E Broadway St
McDonald's,Fast Food Restaurants,San Antonio,TX,US,29.423877,-98.487484,78205,101 Alamo Plz
McDonald's,Fast Food Restaurant,San Marcos,TX,US,29.88191,-97.916341,78666,1015 Highway 80
McDonald's,Fast Food Restaurant,Spring,TX,US,30.190289,-95.589157,77382,10001 Woodlands Pkwy
McDonald's,Fast Food Restaurant,San Marcos,TX,US,29.685079,-97.655844,78666,1001 N State Highway 123
McDonald's,Fast Food Restaurant,Houston,TX,US,29.828007,-95.375796,77022,100 E Crosstimbers St
McDonald's,Fast Food Restaurant,San Angelo,TX,US,31.487073,-100.458364,76903,610 W 29th St
McDonald's,Fast Food,Sanger,TX,US,33.365537,-97.180722,76266,601 N Stemmons St
McDonald's,Fast Food,Houston,TX,US,29.853865,-95.399585,77076,6031 North Fwy
McDonald's,Fast Food,Houston,TX,US,29.713376,-95.313253,77023,6000 Gulf Fwy
McDonald's,Fast Food Restaurant,Beaumont,TX,US,30.133592,-94.165253,77708,5580 Highway 105
McDonald's,Fast Food,Antelope,CA,US,38.711395,-121.364626,95843,7899 Walerga Rd
McDonald's,Fast Food Restaurants,Van Nuys,CA,US,34.198915,-118.449299,91405,7045 Van Nuys Blvd
Quiznos Sub,Sandwiches / Wraps / Fast Food,Allison Park,PA,US,40.601061,-79.946826,15101,4896 William Flynn Hwy
Hometown Buffet,American Restaurant and Fast Food Restaurant,Temecula,CA,US,33.528523,-117.148766,92591,40390 Margarita Rd
Hometown Buffet,Fast Food Restaurant,Santa Clara,CA,US,37.352239,-121.97515,95051,2670 El Camino Real
Ryan's,Fast Food Restaurant,Clarksburg,WV,US,39.26266,-80.287938,26301,519 Emily Dr
Captain D's,Fast Food Restaurant,Decatur,GA,US,33.735702,-84.286699,30032,1881 Candler Rd
Captain D's,Fast Food Restaurant,Decatur,GA,US,33.717185,-84.214883,30035,2422 Wesley Chapel Rd
Captain D's,Fast Food Restaurant,Columbus,GA,US,32.506759,-84.975187,31904,1212 Manchester Expy
Captain D's,Fast Food Restaurants,Augusta,GA,US,33.439921,-82.020037,30906,1645 Gordon Hwy
Captain D's,Fast Food Restaurants,Panama City,FL,US,30.142185,-85.591756,32404,242 S Tyndall Pkwy
Captain D's,Fast Food Restaurant,Sanford,FL,US,28.784231,-81.27333,32771,2514 S French Ave
Old Country Buffet,American Restaurant and Fast Food Restaurant,York,PA,US,39.980646,-76.750263,17404,905 Loucks Rd
Old Country Buffet,Fast Food Restaurant,Burnsville,MN,US,44.746899,-93.279937,55337,14150 Nicollet Ave
Old Country Buffet,Fast Food Restaurant,Arlington Heights,IL,US,42.109559,-87.976758,60004,445 E Palatine Rd
Taco Cabana,Fast Food Restaurants,Schertz,TX,US,29.600364,-98.277203,78154,4992 FM3009
Taco Cabana,Fast Food Restaurants,San Antonio,TX,US,29.418207,-98.652296,78227,8213 Marbach Rd
Taco Cabana,Fast Food Restaurants,San Antonio,TX,US,29.516963,-98.449577,78209,1255 NE Loop 410
Old Country Buffet,American Restaurant and Fast Food Restaurant,Lynnwood,WA,US,47.818132,-122.29461,98036,4601 200th St SW
Panera Bread,Fast Food,Campbell,CA,US,37.294784,-121.940413,95008,501 East Hamilton Avenue
Subway,Fast Food,Chicago,IL,US,41.780696,-87.664257,60636,6230 S Ashland Ave
Subway,Fast Food Restaurants,Chicago,IL,US,41.761098,-87.58622,60649,7358 S Stony Island Ave
Subway,Fast Food,Chicago,IL,US,41.764601,-87.683348,60636,7100 S Western Ave
Subway,Fast Food Restaurants,Rochester,NY,US,43.105837,-77.751695,14624,3240 Chili Ave
Subway,Fast Food Restaurants,Rochester,NY,US,43.09998,-77.614062,14623,1000 E Henrietta Rd
Whataburger,Fast Food,Mission,TX,US,26.224779,-98.355804,78572,2916 W Expressway 83
Whataburger,Fast Food,Odessa,TX,US,31.893989,-102.331171,79762,4960 E 42nd St
Whataburger,Fast Food Restaurants,New Braunfels,TX,US,29.693588,-98.112959,78130,143 S Business Ih 35
Whataburger,Fast Food Restaurant,Mission,TX,US,26.229535,-98.322417,78572,201 E Griffin Pkwy
Whataburger,Fast Food,Mission,TX,US,26.213889,-98.317769,78572,801 E 9th St
Whataburger,Fast Food Restaurant,Mesquite,TX,US,32.767398,-96.624923,75149,1726 Military Pkwy
Whataburger,Fast Food,McAllen,TX,US,26.205561,-98.24471,78501,2225 W Us Highway 83
Burger King,Fast Food Restaurant and Burger Joint,Edgewater,FL,US,28.948032,-80.884441,32141,2988 S Ridgewood Ave
Arby's,Fast Food Restaurant,Miami,FL,US,25.578842,-80.368707,33189,20203 S Dixie Hwy
Arby's,Fast Food Restaurant,Pompano Beach,FL,US,26.236539,-80.204868,33063,619 N State Road 7
Arby's,Fast Food,Palm Bay,FL,US,27.998112,-80.635011,32907,1156 Malabar Rd SE
Arby's,Fast Food Restaurant,Vero Beach,FL,US,27.631362,-80.389501,32960,1605 S Us Hwy 1
Arby's,Fast Food,Hollywood,FL,US,26.032035,-80.14358,33020,2310 N Federal Hwy
Arby's,Fast Food Restaurant,Hollywood,FL,US,26.000172,-80.207253,33023,1135 S State Road 7
Arby's,Fast Food,Orlando,FL,US,28.472024,-81.411309,32809,2420 W Oak Ridge Rd
Arby's,Fast Food Restaurant and Sandwich Place,Orlando,FL,US,28.611823,-81.429873,32810,6151 N Orange Blossom Trl
Arby's,Fast Food,Orlando,FL,US,28.608766,-81.391765,32810,801 Lee Rd
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",DeLand,FL,US,29.053015,-81.304651,32720,1438 N Woodland Blvd
Arby's,Fast Food,Orlando,FL,US,28.553812,-81.334483,32803,4025 E Colonial Dr
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place South Orange",Orlando,FL,US,28.513602,-81.376746,32806,2600 S Orange Ave
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Mary Esther,FL,US,30.412031,-86.716582,32569,1400 Hwy 98 W
Arby's,Fast Food Restaurant,Chipley,FL,US,30.754625,-85.550489,32428,1600 Main Street
Arby's,"American Restaurant, Sandwich Place, and Fast Food Restaurant",Marianna,FL,US,30.725525,-85.186643,32448,2209 Hwy 71
Arby's,Fast Food Restaurant,Pensacola,FL,US,30.473631,-87.211982,32504,5100 N 9th Ave
Arby's,"Fast Food Restaurant, Sandwich Place, and American Restaurant",Pensacola,FL,US,30.402695,-87.335295,32506,9001 W Highway 98
Arby's,"Fast Food Restaurant, American Restaurant, and Sandwich Place",Jacksonville,FL,US,30.318594,-81.556314,32211,9361 Atlantic Blvd
Dunkin' Donuts,Fast Food,Woburn,MA,US,42.497606,-71.125799,1801,344 Washington St
Dunkin' Donuts,Fast Food,Winchester,MA,US,42.459238,-71.139756,1890,797 Main St
Dunkin' Donuts,Fast Food,Newton Highlands,MA,US,42.318971,-71.210029,2461,940 Boylston St
Dunkin' Donuts,Fast Food,New Bedford,MA,US,41.634085,-70.927287,2740,231 Union St
Dunkin' Donuts,Fast Food,Quincy,MA,US,42.297194,-71.015695,2171,751 E Squantum St
Dunkin' Donuts,Fast Food,North Weymouth,MA,US,42.244176,-70.93959,2191,645 Bridge St
Dunkin' Donuts,Fast Food,Newton,MA,US,42.356614,-71.187612,2458,345 Washington St
Dunkin' Donuts,Fast Food,New Bedford,MA,US,41.648745,-70.928595,2740,1750 Purchase St
Subway,Fast Food Restaurants,Eaton Rapids,MI,US,42.508938,-84.65599,48827,401 S Main St
Subway,Fast Food Restaurants,Pinconning,MI,US,43.854353,-83.965856,48650,415 S Mable St
Subway,Fast Food Restaurants,East Lansing,MI,US,42.726201,-84.480964,48824,169 International Ctr
Subway,Sandwich Place and Fast Food Restaurant,Canton,MI,US,42.27967,-83.435247,48188,40341 Michigan Ave
Subway,Fast Food Restaurants,Ypsilanti,MI,US,42.230476,-83.680043,48197,4009 Carpenter Rd
Subway,Fast Food Restaurants,Grass Lake,MI,US,42.290115,-84.204486,49240,3864 Mount Hope Rd
Subway,Fast Food Restaurants,Grandville,MI,US,42.882295,-85.752947,49418,3700 Rivertown Pkwy SW
Subway,Fast Food Restaurants,Westland,MI,US,42.338995,-83.385058,48185,35000 Warren Rd
Subway,Fast Food Restaurants,Hamilton,MI,US,42.665239,-85.992279,49419,3414 Lincoln Rd
Subway,Fast Food Restaurants,Windsor,NY,US,42.076386,-75.639831,13865,100 Main St
Subway,Fast Food Restaurants,Rochester,NY,US,43.086636,-77.632082,14623,661 Miracle Mile Dr
Subway,Fast Food Restaurants,Rochester,NY,US,43.102222,-77.53524,14618,3400 Monroe Ave
Subway,Fast Food Restaurants,Knoxville,TN,US,35.905221,-84.018656,37919,7701 S Northshore Dr
Waffle House,Fast Food Restaurant,Alpharetta,GA,US,34.043454,-84.225976,30022,10792 Jones Bridge Rd
Subway,Fast Food Restaurants,Watertown,TN,US,36.097118,-86.14175,37184,8490 Sparta Pike
Subway,Fast Food Restaurant,Memphis,TN,US,35.141087,-90.030078,38103,920 Madison Ave
Subway,Fast Food Restaurants,Knoxville,TN,US,35.941655,-84.062591,37923,8410 Middlebrook Pike
Subway,Fast Food Restaurants,Woodbury,TN,US,35.827284,-86.079003,37190,803 W Main St
